X(GSM),Y(GSM),#,Pp(nPa),"Pp,norm(nPa)",Pt(nPa),"Pt,norm(nPa)",|Bx|(nT),|By|(nT),Bz(nT),isotropy,Pdyn(nPa),Dst,IMFBy,IMFBz,Kp
-19.5000,-16.5000,546.0000,0.1739,0.1133,0.2856,0.1796,12.9590,3.8900,5.2900,1.0000,2.5530,-25.0000,2.2810,-0.7520,4.0000
-19.5000,-15.5000,685.0000,0.1485,0.1147,0.2845,0.1983,15.5600,4.3770,5.2460,1.0000,2.8490,-24.0000,1.0180,-1.1380,4.0000
-19.5000,-14.5000,626.0000,0.1207,0.0955,0.2717,0.2038,16.7580,4.6410,5.2180,1.0000,2.7020,-25.0000,0.8030,-1.9410,4.0000
-19.5000,-13.5000,571.0000,0.1250,0.0982,0.2680,0.2190,17.3410,5.6610,5.1750,1.0000,2.5780,-26.0000,1.2530,-1.2830,4.0000
-19.5000,-12.5000,731.0000,0.1993,0.1354,0.3223,0.2352,14.3130,4.8370,4.2330,1.0000,2.7930,-26.0000,1.4830,-0.4170,4.0000
-19.5000,-11.5000,974.0000,0.2102,0.1305,0.3337,0.2341,15.5650,4.4440,3.8740,1.0000,3.0150,-27.5000,2.1410,0.2290,4.0000
-19.5000,-10.5000,996.0000,0.1996,0.1398,0.3340,0.2226,15.9740,3.9360,3.8860,1.0000,2.9270,-30.0000,2.1820,-0.4160,4.0000
-19.5000,-9.5000,834.0000,0.1703,0.1233,0.3234,0.2344,17.1190,3.8480,3.7920,1.0000,2.3200,-31.0000,2.3790,-1.0840,4.0000
-19.5000,-8.5000,751.0000,0.1278,0.1218,0.3128,0.2719,17.6360,4.0230,3.0020,1.0000,1.8990,-32.0000,1.3350,-1.4920,4.0000
-19.5000,-7.5000,782.0000,0.1195,0.0970,0.3089,0.2729,18.9420,4.4010,2.7440,1.0000,2.1140,-25.2500,1.0100,-0.9780,4.0000
-19.5000,-6.5000,761.0000,0.1184,0.0982,0.2844,0.2633,17.9450,4.7770,3.0390,1.0000,2.0730,-26.0000,1.0610,-0.6430,4.0000
-19.5000,-5.5000,587.0000,0.1240,0.1011,0.2564,0.2247,16.4860,4.8000,4.2010,1.0000,2.1230,-23.0000,1.1280,-0.4820,4.0000
-19.5000,-4.5000,433.0000,0.1501,0.1275,0.2372,0.2326,13.1820,3.9820,5.7200,1.0000,1.4270,-28.0000,0.7120,-1.2180,4.0000
-19.5000,-3.5000,393.0000,0.1717,0.1341,0.2524,0.2404,12.8130,3.2110,6.0320,1.0000,1.7850,-27.0000,-1.1510,-2.0930,4.0000
-19.5000,-2.5000,395.0000,0.1689,0.1398,0.2665,0.2693,13.5170,2.6490,5.2900,1.0000,1.7730,-25.0000,-1.5860,-2.6640,4.0000
-19.5000,-1.5000,285.0000,0.1605,0.1340,0.2786,0.2750,15.3640,3.2110,4.7850,1.0000,1.8030,-24.0000,-2.0660,-3.3130,4.0000
-19.5000,-0.5000,234.0000,0.1236,0.1280,0.3509,0.3023,21.4850,2.2380,2.3380,1.0000,2.0430,-24.0000,-2.4950,-3.5230,4.0000
-19.5000,0.5000,328.0000,0.1266,0.1106,0.3097,0.2519,21.1210,2.1910,1.8780,1.0000,2.1510,-30.0000,-2.5370,-2.2690,4.0000
-19.5000,1.5000,441.0000,0.1040,0.0901,0.3020,0.2369,21.1560,2.1170,2.2370,1.0000,2.1590,-31.0000,-2.1310,-2.2690,4.0000
-19.5000,2.5000,425.0000,0.1006,0.0868,0.2890,0.2265,21.2710,2.2480,2.3480,1.0000,2.2740,-28.0000,-1.7730,-2.1890,4.0000
-19.5000,3.5000,319.0000,0.1236,0.0898,0.4779,0.3185,23.1860,3.1690,3.4840,1.0000,2.8340,-20.0000,-1.2900,-1.9860,4.0000
-19.5000,4.5000,196.0000,0.1488,0.1095,0.6185,0.3605,30.1190,3.9640,3.8890,1.0000,3.4570,-20.0000,3.2870,-1.0150,4.0000
-19.5000,5.5000,171.0000,0.1388,0.0935,0.5423,0.3118,30.0470,3.6050,4.2170,1.0000,3.4140,-22.0000,3.9790,-2.0730,4.0000
-19.5000,6.5000,296.0000,0.1414,0.0854,0.4269,0.2798,26.4400,5.1550,-0.4890,1.0000,2.9180,-17.0000,2.0880,-2.5760,4.0000
-19.5000,7.5000,486.0000,0.1400,0.0915,0.3412,0.2477,21.6650,5.0680,0.3510,1.0000,2.4300,-19.0000,1.9030,0.1240,4.0000
-19.5000,8.5000,621.0000,0.1086,0.0784,0.2771,0.2370,21.0980,5.8870,0.0580,1.0000,2.0330,-24.0000,1.7200,1.6950,4.0000
-19.5000,9.5000,456.0000,0.0718,0.0695,0.2580,0.2284,20.8520,6.0810,0.1610,1.0000,1.9480,-34.4000,1.7430,2.3290,4.0000
-19.5000,10.5000,304.0000,0.0680,0.0563,0.2799,0.2403,21.2480,7.2900,-0.9890,1.0000,2.0230,-40.2500,2.5840,2.0500,4.0000
-19.5000,11.5000,244.0000,0.1108,0.0584,0.4256,0.2325,24.2640,9.6500,-0.7240,1.0000,3.5930,-49.0000,3.9130,-0.0420,4.0000
-19.5000,12.5000,364.0000,0.1181,0.0647,0.4106,0.2320,23.7140,9.1720,1.5860,1.0000,3.5190,-38.0000,3.6730,-0.1350,4.0000
-19.5000,13.5000,435.0000,0.1011,0.0642,0.3802,0.2138,20.6820,8.0890,2.5070,1.0000,3.3540,-30.0000,3.1740,-0.1380,4.0000
-19.5000,14.5000,392.0000,0.0756,0.0568,0.2600,0.1989,18.1960,6.5600,3.0160,1.0000,2.2070,-17.8240,-0.2370,-0.2650,4.0000
-19.5000,15.5000,308.0000,0.0703,0.0546,0.2305,0.1831,15.8000,6.4780,4.0990,1.0000,1.9450,-17.0000,-4.5380,-0.3990,4.0000
-19.5000,16.5000,301.0000,0.1132,0.0879,0.2630,0.2059,16.6020,7.7560,3.0350,1.0000,2.0790,-19.0000,-4.9840,-1.3780,4.0000
-19.5000,17.5000,376.0000,0.1186,0.0981,0.2317,0.1834,14.5430,7.3350,2.9230,1.0000,2.2200,-24.0000,-3.4060,-1.0100,4.0000
-19.5000,18.5000,582.0000,0.1082,0.0912,0.2256,0.1683,14.2640,6.4480,1.8730,1.0000,2.2090,-25.0000,-1.7600,-0.9700,4.0000
-19.5000,19.5000,882.0000,0.1000,0.0812,0.2062,0.1681,15.5230,6.1220,1.5620,1.0000,2.1710,-27.0000,-1.7880,-1.6390,4.0000
-19.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-20.5000,-19.5000,698.0000,0.1095,0.0789,0.1933,0.1671,12.9690,3.9860,4.9910,1.0000,2.1330,-30.5000,0.0450,-0.5130,4.0000
-20.5000,-18.5000,670.0000,0.1198,0.0829,0.1989,0.1627,13.2780,4.1710,5.1940,1.0000,2.1560,-29.0000,-0.0230,-0.3840,4.0000
-20.5000,-17.5000,640.0000,0.1386,0.0879,0.2189,0.1543,12.8110,4.3320,5.2220,1.0000,2.1820,-27.0000,-0.5950,-0.8730,4.0000
-20.5000,-16.5000,709.0000,0.1339,0.0932,0.3061,0.1694,17.0120,5.0400,4.7630,1.0000,2.5620,-28.0000,-0.7550,-2.9410,4.0000
-20.5000,-15.5000,930.0000,0.1156,0.0934,0.2818,0.1805,17.3020,4.8870,4.7620,1.0000,2.5500,-27.6670,-0.7620,-2.6770,4.0000
-20.5000,-14.5000,888.0000,0.1073,0.0880,0.2653,0.1873,17.2150,4.9190,4.5890,1.0000,2.5240,-28.0000,-0.2910,-2.4600,4.0000
-20.5000,-13.5000,749.0000,0.1097,0.0922,0.2478,0.1998,16.3520,5.2510,5.1620,1.0000,2.2030,-27.0000,0.7340,-1.7530,4.0000
-20.5000,-12.5000,777.0000,0.1739,0.1219,0.2868,0.2350,12.9110,4.7920,4.4110,1.0000,2.6420,-26.5880,2.0120,-2.4940,4.0000
-20.5000,-11.5000,994.0000,0.2250,0.1377,0.3220,0.2369,12.9110,3.6710,4.1320,1.0000,2.9580,-24.0000,2.4880,-2.3030,4.0000
-20.5000,-10.5000,1036.0000,0.2073,0.1258,0.3132,0.2077,13.9200,3.0760,3.6720,1.0000,2.9290,-22.7780,1.8920,-2.0430,4.0000
-20.5000,-9.5000,981.0000,0.1512,0.1116,0.2658,0.2119,15.9220,3.1330,3.4120,1.0000,2.1610,-25.0000,1.0100,-2.0470,4.0000
-20.5000,-8.5000,868.0000,0.1087,0.0977,0.2598,0.2205,16.9260,3.5290,3.1450,1.0000,1.8540,-31.0000,0.8060,-1.5120,4.0000
-20.5000,-7.5000,631.0000,0.1019,0.1024,0.2690,0.2508,17.2410,3.5240,2.7450,1.0000,1.7020,-30.0000,1.1390,-1.7470,4.0000
-20.5000,-6.5000,378.0000,0.0991,0.1020,0.2809,0.2534,16.3470,3.8250,3.1300,1.0000,1.5440,-32.2000,1.6290,-0.8770,4.0000
-20.5000,-5.5000,202.0000,0.1168,0.1025,0.2269,0.1872,13.7940,4.1380,5.5820,1.0000,1.7160,-22.0000,2.0340,-1.0590,4.0000
-20.5000,-4.5000,132.0000,0.1066,0.0996,0.2130,0.1756,14.3070,3.9700,6.2340,1.0000,2.0360,-29.0000,0.5750,-0.4820,4.0000
-20.5000,-3.5000,120.0000,0.1501,0.1017,0.2925,0.1901,15.5420,3.8760,5.7200,1.0000,3.2990,-23.0000,-4.3650,-0.4100,4.0000
-20.5000,-2.5000,119.0000,0.1109,0.1131,0.3077,0.1926,16.0930,1.5390,4.7940,1.0000,2.5180,-22.0000,-3.7640,-3.5070,4.0000
-20.5000,-1.5000,155.0000,0.1228,0.1260,0.2396,0.2697,14.6350,2.3310,3.6920,1.0000,1.2340,-24.0000,-2.4910,-3.6750,4.0000
-20.5000,-0.5000,248.0000,0.1463,0.1377,0.3079,0.2852,18.1520,1.8230,2.0500,1.0000,1.8530,-25.0000,-2.4040,-3.6040,4.0000
-20.5000,0.5000,368.0000,0.1626,0.1344,0.2958,0.2669,18.6120,2.0140,1.9970,1.0000,2.0750,-27.0000,-2.3010,-2.9980,4.0000
-20.5000,1.5000,441.0000,0.1260,0.1023,0.2890,0.2412,19.0940,1.8660,2.3870,1.0000,2.0870,-25.0000,-1.9890,-2.5340,4.0000
-20.5000,2.5000,453.0000,0.1173,0.0924,0.2871,0.2310,18.8820,1.9860,2.8170,1.0000,2.2190,-23.0000,-1.7320,-1.5710,4.0000
-20.5000,3.5000,442.0000,0.1386,0.0905,0.2963,0.2522,19.9790,2.5830,3.8890,1.0000,3.4570,-19.5000,-0.1920,-0.2050,4.0000
-20.5000,4.5000,385.0000,0.1594,0.0980,0.4206,0.2932,22.6140,3.0190,3.6560,1.0000,3.7390,-21.7780,-1.1780,0.0690,4.0000
-20.5000,5.5000,412.0000,0.1490,0.0989,0.3902,0.2857,21.6640,4.1520,3.4220,1.0000,3.1020,-25.0000,2.2930,-1.1650,4.0000
-20.5000,6.5000,414.0000,0.1481,0.0909,0.4201,0.2770,24.5760,6.3710,-0.0550,1.0000,2.7960,-22.0000,-0.4320,-1.9260,4.0000
-20.5000,7.5000,472.0000,0.1446,0.0982,0.4097,0.2611,23.4890,5.5160,0.1280,1.0000,2.7130,-21.0000,0.9010,-0.6800,4.0000
-20.5000,8.5000,377.0000,0.1244,0.0841,0.3767,0.2364,22.5460,5.5960,-0.7940,1.0000,2.2910,-20.0000,1.1560,0.6070,4.0000
-20.5000,9.5000,257.0000,0.0806,0.0635,0.2558,0.2154,19.2650,4.5940,1.0790,1.0000,2.0700,-27.5000,0.3790,1.3530,4.0000
-20.5000,10.5000,180.0000,0.0921,0.0576,0.2538,0.1770,17.0340,4.5040,3.1100,1.0000,2.6330,-24.7500,2.4790,1.4940,4.0000
-20.5000,11.5000,197.0000,0.1948,0.0813,0.3294,0.1744,15.8650,3.8830,3.6920,1.0000,3.4930,-27.0000,2.3720,0.5570,4.0000
-20.5000,12.5000,319.0000,0.0995,0.0629,0.3540,0.2237,23.4740,6.3520,2.0520,1.0000,3.2600,-28.2940,3.1850,-0.5730,4.0000
-20.5000,13.5000,474.0000,0.0913,0.0645,0.2854,0.1893,18.6150,5.8610,3.1480,1.0000,2.8950,-21.0000,0.9040,-0.5460,4.0000
-20.5000,14.5000,596.0000,0.1011,0.0650,0.2402,0.1647,14.8480,5.0100,3.0770,1.0000,2.5130,-23.2500,1.2330,-0.2410,4.0000
-20.5000,15.5000,673.0000,0.0886,0.0598,0.2163,0.1523,15.0630,5.5400,3.5380,1.0000,2.3800,-22.0000,-2.6150,-0.1380,4.0000
-20.5000,16.5000,626.0000,0.0881,0.0587,0.2312,0.1677,16.3710,6.3940,2.4380,1.0000,2.4380,-23.0000,-1.5300,-0.7020,4.0000
-20.5000,17.5000,603.0000,0.0845,0.0608,0.2214,0.1617,16.2300,6.5690,2.6010,1.0000,2.3960,-21.1030,-1.7780,-1.2450,4.0000
-20.5000,18.5000,650.0000,0.1097,0.0831,0.2203,0.1547,14.5050,6.2150,2.0500,1.0000,2.3630,-23.0000,-1.8720,-1.3830,4.0000
-20.5000,19.5000,763.0000,0.1061,0.0853,0.1969,0.1512,14.8290,6.0060,1.9870,1.0000,2.0480,-25.0000,-1.9620,-1.6560,4.0000
-20.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-21.5000,-19.5000,896.0000,0.1058,0.0874,0.1633,0.1537,9.6160,3.1960,4.3990,1.0000,1.7530,-26.3330,0.4510,-1.2430,4.0000
-21.5000,-18.5000,876.0000,0.1134,0.0918,0.1789,0.1531,10.1000,3.4760,4.7680,1.0000,1.9900,-27.1110,0.4940,-1.0140,4.0000
-21.5000,-17.5000,959.0000,0.1197,0.0881,0.2060,0.1500,11.2340,3.8380,4.6050,1.0000,2.3010,-28.0000,1.2910,-1.3720,4.0000
-21.5000,-16.5000,857.0000,0.1132,0.0723,0.2466,0.1477,17.0820,4.3540,4.2070,1.0000,2.8560,-29.0000,1.5460,-2.6100,4.0000
-21.5000,-15.5000,1141.0000,0.1030,0.0739,0.2700,0.1584,18.2140,4.3670,4.0020,1.0000,2.9160,-28.0000,1.3100,-2.9410,4.0000
-21.5000,-14.5000,1104.0000,0.0980,0.0734,0.2561,0.1690,18.4650,4.5450,3.8350,1.0000,2.8560,-26.0000,1.0360,-2.2630,4.0000
-21.5000,-13.5000,1012.0000,0.1084,0.0860,0.2585,0.1941,17.7920,5.1290,4.6780,1.0000,2.6690,-26.0000,1.4510,-2.0100,4.0000
-21.5000,-12.5000,945.0000,0.1312,0.1052,0.2782,0.2235,16.8360,5.1250,4.6450,1.0000,2.7060,-29.0000,2.7710,-1.6480,4.0000
-21.5000,-11.5000,1035.0000,0.1832,0.1235,0.2957,0.2282,16.0800,4.2570,4.5880,1.0000,2.7330,-28.0000,2.9330,-1.7070,4.0000
-21.5000,-10.5000,973.0000,0.1891,0.1165,0.2825,0.2016,15.6570,3.1540,3.7400,1.0000,2.6510,-30.0000,1.3790,-2.2130,4.0000
-21.5000,-9.5000,933.0000,0.1327,0.1044,0.2578,0.2045,16.2870,2.8740,3.1570,1.0000,2.1600,-27.0000,-0.6430,-3.0830,4.0000
-21.5000,-8.5000,874.0000,0.1140,0.0978,0.2536,0.2089,17.0900,3.2510,3.0950,1.0000,1.8900,-29.0000,-0.0620,-2.5160,4.0000
-21.5000,-7.5000,642.0000,0.1140,0.1008,0.2704,0.2403,18.6870,3.4010,2.5510,1.0000,1.7770,-30.0000,0.8060,-2.9890,4.0000
-21.5000,-6.5000,389.0000,0.1675,0.1176,0.3446,0.2540,18.3060,3.8150,2.8360,1.0000,2.1680,-36.0000,0.8991,-2.3110,4.0000
-21.5000,-5.5000,297.0000,0.1722,0.1097,0.4263,0.2245,19.1750,3.8730,3.3870,1.0000,4.2180,-19.0000,-2.3140,-3.0140,4.0000
-21.5000,-4.5000,245.0000,0.2021,0.1139,0.3077,0.1897,15.5000,3.1230,2.4970,1.0000,3.4280,-18.0000,2.5210,-2.0370,4.0000
-21.5000,-3.5000,216.0000,0.1764,0.1069,0.2869,0.1890,16.2630,3.0850,2.8000,1.0000,3.2780,-20.0000,2.6010,-1.2180,4.0000
-21.5000,-2.5000,228.0000,0.1601,0.1185,0.2761,0.1878,14.9140,1.7970,2.8660,1.0000,3.2240,-22.0000,-1.3870,-1.1900,4.0000
-21.5000,-1.5000,221.0000,0.1314,0.1147,0.2446,0.2027,15.4000,1.6180,3.2740,1.0000,1.0350,-22.0000,-2.1280,-3.5290,4.0000
-21.5000,-0.5000,283.0000,0.1504,0.1365,0.2532,0.2509,16.4350,1.4650,2.4660,1.0000,1.0500,-24.0000,-2.1130,-3.5810,4.0000
-21.5000,0.5000,299.0000,0.1564,0.1396,0.2903,0.2767,19.5650,2.0660,1.9350,1.0000,2.0500,-27.0000,-2.5490,-3.4600,4.0000
-21.5000,1.5000,396.0000,0.1383,0.1171,0.3103,0.2596,19.7870,2.4850,2.3220,1.0000,2.0910,-24.0000,-2.3590,-2.3280,4.0000
-21.5000,2.5000,480.0000,0.1445,0.1040,0.3136,0.2412,19.4160,2.8770,2.3380,1.0000,2.3680,-24.0000,-1.5810,-0.9010,4.0000
-21.5000,3.5000,535.0000,0.1725,0.0980,0.2959,0.2275,16.1910,2.8030,3.5300,1.0000,3.0270,-21.0000,0.8540,0.1650,4.0000
-21.5000,4.5000,505.0000,0.1959,0.1193,0.2948,0.2297,16.1910,2.8360,2.9900,1.0000,3.0110,-21.0000,0.7710,-0.1490,4.0000
-21.5000,5.5000,491.0000,0.1738,0.1082,0.3431,0.2535,19.8960,3.5680,2.4460,1.0000,2.7100,-23.0000,3.2640,-1.2760,4.0000
-21.5000,6.5000,383.0000,0.1603,0.0959,0.3909,0.2581,23.2260,6.0990,0.2280,1.0000,2.7050,-24.0000,2.3570,-1.6130,4.0000
-21.5000,7.5000,270.0000,0.1481,0.0918,0.4130,0.2703,23.7650,6.3690,-0.4260,1.0000,3.0790,-24.5000,1.9660,-2.0210,4.0000
-21.5000,8.5000,110.0000,0.1241,0.0823,0.4305,0.2575,26.9850,5.6450,-1.6390,1.0000,3.7390,-18.0000,1.4380,-2.2070,4.0000
-21.5000,9.5000,198.0000,0.1751,0.1416,0.2438,0.1804,11.5080,3.8920,3.7180,1.0000,2.5600,-48.0000,-0.1950,1.0440,4.0000
-21.5000,10.5000,274.0000,0.1735,0.1400,0.2307,0.1712,10.2590,3.1560,3.6210,1.0000,2.5600,-47.0000,0.5970,1.5530,4.0000
-21.5000,11.5000,331.0000,0.1698,0.1368,0.2438,0.1727,10.3220,3.7580,3.1540,1.0000,2.5860,-46.0000,0.4870,1.2340,4.0000
-21.5000,12.5000,343.0000,0.1201,0.0856,0.2649,0.1786,15.8960,4.9380,1.6100,1.0000,2.2150,-32.0000,1.0570,0.2640,4.0000
-21.5000,13.5000,472.0000,0.0863,0.0632,0.2364,0.1651,17.6730,5.5400,2.6770,1.0000,2.3050,-22.0000,-0.0120,-1.1540,4.0000
-21.5000,14.5000,597.0000,0.0974,0.0643,0.2203,0.1614,16.6960,5.0190,2.5080,1.0000,2.3490,-24.0000,1.5840,-1.1230,4.0000
-21.5000,15.5000,767.0000,0.0747,0.0562,0.2028,0.1519,16.1720,5.6810,2.2380,1.0000,2.3600,-19.0000,1.8280,-1.2480,4.0000
-21.5000,16.5000,810.0000,0.0721,0.0523,0.2152,0.1560,16.9160,6.1600,0.9910,1.0000,2.4820,-21.0000,2.7010,-0.6460,4.0000
-21.5000,17.5000,750.0000,0.0657,0.0461,0.2069,0.1509,17.0980,6.4110,0.7980,1.0000,2.5120,-19.7500,2.1750,-0.7950,4.0000
-21.5000,18.5000,630.0000,0.0797,0.0537,0.2144,0.1418,16.4770,6.3770,1.5580,1.0000,2.6050,-21.0000,-0.3610,-0.8600,4.0000
-21.5000,19.5000,547.0000,0.0769,0.0616,0.1896,0.1506,15.3730,6.0370,1.8500,1.0000,2.0440,-24.0000,-2.1200,-1.5120,4.0000
-21.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-22.5000,-19.5000,714.0000,0.0944,0.0982,0.1499,0.1526,8.2160,2.8530,3.8450,1.0000,1.4510,-23.5000,1.7500,-2.1210,4.0000
-22.5000,-18.5000,721.0000,0.1002,0.1039,0.1624,0.1509,8.6250,3.1650,4.2070,1.0000,1.5360,-26.0000,1.7380,-2.0990,4.0000
-22.5000,-17.5000,904.0000,0.1191,0.0968,0.2147,0.1482,9.6610,3.3730,4.4200,1.0000,2.3560,-29.0000,2.0120,-2.6420,4.0000
-22.5000,-16.5000,828.0000,0.1245,0.0806,0.2480,0.1450,13.5100,3.9650,4.5600,1.0000,3.2260,-31.8890,1.2740,-3.1970,4.0000
-22.5000,-15.5000,994.0000,0.1119,0.0707,0.2724,0.1520,16.2700,3.5450,4.0780,1.0000,3.2840,-29.0000,1.5390,-3.3390,4.0000
-22.5000,-14.5000,1115.0000,0.1177,0.0793,0.2773,0.1603,16.3020,3.3680,3.6850,1.0000,3.1150,-24.0000,1.8340,-2.0800,4.0000
-22.5000,-13.5000,938.0000,0.1180,0.0883,0.2655,0.1798,17.1120,3.3580,3.4390,1.0000,2.8930,-23.0000,2.9310,-1.7350,4.0000
-22.5000,-12.5000,934.0000,0.1456,0.1155,0.2746,0.2009,16.7920,3.7310,3.8030,1.0000,2.8200,-27.0000,3.5570,-1.1700,4.0000
-22.5000,-11.5000,822.0000,0.1786,0.1294,0.2785,0.2218,16.4790,3.7400,4.0920,1.0000,2.6770,-29.0000,3.5130,-2.3820,4.0000
-22.5000,-10.5000,816.0000,0.1830,0.1146,0.2741,0.2033,15.7330,3.1330,3.3840,1.0000,2.6240,-27.0000,2.0160,-1.8450,4.0000
-22.5000,-9.5000,693.0000,0.1432,0.1016,0.2566,0.1896,15.7020,2.6540,3.0410,1.0000,2.3440,-22.0000,-0.4550,-2.0300,4.0000
-22.5000,-8.5000,552.0000,0.1114,0.0924,0.2486,0.1893,16.5350,2.9840,3.0950,1.0000,2.0400,-25.1180,-0.2350,-1.1280,4.0000
-22.5000,-7.5000,554.0000,0.1434,0.1040,0.2851,0.2323,18.8580,3.5600,3.3220,1.0000,2.1400,-27.8750,0.9000,-2.2050,4.0000
-22.5000,-6.5000,589.0000,0.2084,0.1337,0.4203,0.2492,17.5250,3.5820,3.9300,1.0000,4.5520,-27.7650,2.0700,-2.3390,4.0000
-22.5000,-5.5000,565.0000,0.2040,0.1305,0.4363,0.2380,18.6310,3.5590,3.5700,1.0000,4.8350,-17.8750,2.7230,-2.8980,4.0000
-22.5000,-4.5000,397.0000,0.2091,0.1294,0.3187,0.2078,14.7460,3.0490,2.8700,1.0000,3.5670,-16.0000,4.0880,-3.0120,4.0000
-22.5000,-3.5000,205.0000,0.1539,0.0998,0.2746,0.1942,16.8700,2.8120,1.4270,1.0000,3.2150,-24.0000,5.6100,-2.2860,4.0000
-22.5000,-2.5000,194.0000,0.1752,0.1079,0.3125,0.1985,16.7630,1.7970,1.3490,1.0000,3.2530,-15.0000,0.3220,-1.0560,4.0000
-22.5000,-1.5000,226.0000,0.1408,0.1054,0.2620,0.2158,17.3410,1.6480,2.0000,1.0000,2.0930,-12.2500,-1.3570,-3.1920,4.0000
-22.5000,-0.5000,370.0000,0.1600,0.1350,0.2959,0.2419,16.8180,1.8970,2.2490,1.0000,2.0270,-17.2000,-1.7080,-2.9220,4.0000
-22.5000,0.5000,381.0000,0.1871,0.1382,0.2795,0.2551,15.6850,2.0370,3.0590,1.0000,2.0290,-15.0000,-1.9890,-3.0610,4.0000
-22.5000,1.5000,478.0000,0.2000,0.1391,0.2920,0.2564,14.5410,2.1660,3.6560,1.0000,2.0650,-17.2000,-1.1190,-1.1170,4.0000
-22.5000,2.5000,499.0000,0.2083,0.1205,0.3155,0.2458,15.7570,2.2580,3.0420,1.0000,2.4400,-18.0000,0.3270,0.8520,4.0000
-22.5000,3.5000,555.0000,0.1828,0.1081,0.2793,0.2244,14.9120,2.3460,2.8870,1.0000,2.6400,-22.0000,1.0780,0.3500,4.0000
-22.5000,4.5000,478.0000,0.2031,0.1220,0.2882,0.1986,15.9150,2.8000,2.8640,1.0000,2.8720,-21.0000,1.4960,-0.5030,4.0000
-22.5000,5.5000,463.0000,0.1869,0.1199,0.2922,0.2044,18.7983,3.5500,2.3210,1.0000,2.6670,-21.5560,3.3720,-1.2650,4.0000
-22.5000,6.5000,306.0000,0.1949,0.1409,0.3326,0.2413,18.9820,4.8130,1.4320,1.0000,2.5040,-23.0000,2.7400,-1.0550,4.0000
-22.5000,7.5000,155.0000,0.1776,0.1324,0.3745,0.2839,19.8960,6.7590,1.1250,1.0000,2.7030,-25.0000,2.6070,-0.5310,4.0000
-22.5000,8.5000,33.0000,0.1257,0.1110,0.2406,0.2175,16.6720,2.9020,0.3880,1.0000,1.9470,-17.0000,2.5010,1.2800,4.0000
-22.5000,9.5000,202.0000,0.1735,0.1484,0.2388,0.1855,11.5080,3.8560,3.8970,1.0000,2.6100,-48.0000,0.2820,1.1250,4.0000
-22.5000,10.5000,300.0000,0.1663,0.1452,0.2332,0.1760,10.6120,3.2210,3.7180,1.0000,2.6030,-46.1760,0.8730,1.7060,4.0000
-22.5000,11.5000,361.0000,0.1611,0.1386,0.2449,0.1740,10.6960,3.7980,3.2460,1.0000,2.6230,-45.0000,0.5830,1.3880,4.0000
-22.5000,12.5000,256.0000,0.0974,0.0689,0.2563,0.1664,16.2650,4.7150,1.3530,1.0000,2.5130,-29.0000,0.1050,0.4130,4.0000
-22.5000,13.5000,316.0000,0.0760,0.0556,0.2309,0.1613,18.0410,5.7200,2.6110,1.0000,2.2790,-22.0000,-1.1720,-1.8980,4.0000
-22.5000,14.5000,450.0000,0.0804,0.0547,0.2039,0.1617,17.4230,5.3430,2.2660,1.0000,2.2530,-25.0000,0.1200,-2.1230,4.0000
-22.5000,15.5000,1006.0000,0.0740,0.0558,0.1965,0.1479,15.8600,5.4240,1.4180,1.0000,2.4310,-22.1250,1.2130,-1.1040,4.0000
-22.5000,16.5000,1280.0000,0.0747,0.0553,0.2034,0.1457,15.8600,5.7520,1.1840,1.0000,2.5120,-22.7780,2.1350,-0.8580,4.0000
-22.5000,17.5000,1263.0000,0.0717,0.0519,0.1948,0.1393,15.8880,5.7520,1.2820,1.0000,2.5550,-19.4000,1.5850,-0.7950,4.0000
-22.5000,18.5000,826.0000,0.0743,0.0514,0.1859,0.1288,15.3730,5.7710,2.4280,1.0000,2.5890,-18.0000,0.5480,-1.2390,4.0000
-22.5000,19.5000,491.0000,0.0669,0.0482,0.1639,0.1288,14.7110,5.2540,2.3760,1.0000,2.4570,-18.0000,-1.9900,-1.6400,4.0000
-22.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-23.5000,-19.5000,505.0000,0.1021,0.1055,0.1401,0.1468,7.3950,2.4320,4.0810,1.0000,1.5430,-27.0000,1.9690,-2.2380,4.0000
-23.5000,-18.5000,600.0000,0.1061,0.1059,0.1388,0.1410,7.0270,2.2310,4.4600,1.0000,2.0340,-30.0000,1.8060,-1.9700,4.0000
-23.5000,-17.5000,954.0000,0.1169,0.0972,0.1834,0.1482,7.9880,2.5530,4.1590,1.0000,2.3000,-31.0000,1.9270,-2.9970,4.0000
-23.5000,-16.5000,834.0000,0.1233,0.0780,0.2153,0.1419,9.5600,2.6780,4.1440,1.0000,3.2680,-32.0000,1.2920,-1.8570,4.0000
